city,address,area,floor,name,price,province,rooms,toward,unit,year,origin_url
金华,金东-金华市金东区清照路建筑艺术公园旁,146.9㎡,低层（共28层）,保集外滩,296.8万,浙江,4室2厅,南北向,20204元/㎡,2016年建,https://jh.esf.fang.com/chushou/3_396456527.htm
金华,廿三里-商城大道和开元街交叉口,138㎡,中层（共18层）,金桥人家,249万,浙江,4室1厅,南北向,18043元/㎡,2003年建,https://jh.esf.fang.com/chushou/3_378765411.htm
金华,廿三里-商城大道和开元街交叉口,138㎡,中层（共18层）,金桥人家,249万,浙江,4室1厅,南北向,18043元/㎡,2003年建,https://jh.esf.fang.com/chushou/3_378765411.htm
金华,婺城新区-金华市婺城新区临江东路(区政府正北边),33.68㎡,中层（共11层）,秀水园,33.8万,浙江,1室1厅,北向,10036元/㎡,2013年建,https://jh.esf.fang.com/chushou/3_379880065.htm
金华,婺城新区-金华市婺城新区临江东路(区政府正北边),33.68㎡,中层（共11层）,秀水园,33.8万,浙江,1室1厅,北向,10036元/㎡,2013年建,https://jh.esf.fang.com/chushou/3_379880065.htm
金华,婺城新区-婺城新区迎龙路,126㎡,低层（共6层）,新洲阳光香榭,135万,浙江,3室2厅,南向,10714元/㎡,2012年建,https://jh.esf.fang.com/chushou/3_383730807.htm
金华,婺城新区-婺城新区迎龙路,126㎡,低层（共6层）,新洲阳光香榭,135万,浙江,3室2厅,南向,10714元/㎡,2012年建,https://jh.esf.fang.com/chushou/3_383730807.htm
金华,湖海塘-婺城区-湖海塘-奥克斯中央御府,87.54㎡,低层（共8层）,奥克斯中央御府,208万,浙江,3室2厅,南北向,23761元/㎡,2015年建,https://jh.esf.fang.com/chushou/3_393192787.htm
金华,湖海塘-婺城区-湖海塘-奥克斯中央御府,87.54㎡,低层（共8层）,奥克斯中央御府,208万,浙江,3室2厅,南北向,23761元/㎡,2015年建,https://jh.esf.fang.com/chushou/3_393192787.htm
江门,滨江新区-滨江新区启动区保利大都会,124㎡,中层（共33层）,保利大都会,145万,广东,4室2厅,北向,11694元/㎡,2016年建,https://jm.esf.fang.com/chushou/3_360118442.htm
江门,滨江新区-滨江新区启动区保利大都会,124㎡,中层（共33层）,保利大都会,145万,广东,4室2厅,北向,11694元/㎡,2016年建,https://jm.esf.fang.com/chushou/3_360118442.htm
江门,育德-丰乐路(丰乐路与白石大道交界处),97㎡,高层（共11层）,丰盛苑,100万,广东,3室2厅,南北向,10309元/㎡,2012年建,https://jm.esf.fang.com/chushou/3_391819290.htm
江门,育德-丰乐路(丰乐路与白石大道交界处),97㎡,高层（共11层）,丰盛苑,100万,广东,3室2厅,南北向,10309元/㎡,2012年建,https://jm.esf.fang.com/chushou/3_391819290.htm
江门,鹤山-沙坪区鹤山大道与铁夫路交汇处,139㎡,高层（共33层）,保利中央公园,195万,广东,4室2厅,南向,14029元/㎡,2015年建,https://jm.esf.fang.com/chushou/3_379844824.htm
江门,鹤山-沙坪区鹤山大道与铁夫路交汇处,139㎡,高层（共33层）,保利中央公园,195万,广东,4室2厅,南向,14029元/㎡,2015年建,https://jm.esf.fang.com/chushou/3_379844824.htm
江门,滨江新区-范罗冈滨江校区西侧,175.28㎡,中层（共23层）,碧桂园滨江壹号,280万,广东,4室2厅,南向,15974元/㎡,2017年建,https://jm.esf.fang.com/chushou/3_366015535.htm
江门,滨江新区-范罗冈滨江校区西侧,175.28㎡,中层（共23层）,碧桂园滨江壹号,280万,广东,4室2厅,南向,15974元/㎡,2017年建,https://jm.esf.fang.com/chushou/3_366015535.htm
江门,北新区-双龙大道(中加柏仁学校对面),140㎡,中层（共30层）,凤山水岸,175万,广东,4室2厅,南向,12500元/㎡,2015年建,https://jm.esf.fang.com/chushou/3_362025746.htm
江门,北新区-双龙大道(中加柏仁学校对面),140㎡,中层（共30层）,凤山水岸,175万,广东,4室2厅,南向,12500元/㎡,2015年建,https://jm.esf.fang.com/chushou/3_362025746.htm
江门,滨江新区-篁庄半岛天沙河畔,97㎡,高层（共32层）,方直珑湖湾,125万,广东,3室2厅,东南向,12887元/㎡,2016年建,https://jm.esf.fang.com/chushou/3_385381910.htm
江门,滨江新区-篁庄半岛天沙河畔,97㎡,高层（共32层）,方直珑湖湾,125万,广东,3室2厅,东南向,12887元/㎡,2016年建,https://jm.esf.fang.com/chushou/3_385381910.htm
江门,滨江新区-江沙路与华盛路交汇处东北侧,93㎡,中层（共31层）,万象华府,99.8万,广东,3室2厅,南向,10731元/㎡,2019年建,https://jm.esf.fang.com/chushou/3_377439471.htm
江门,滨江新区-江沙路与华盛路交汇处东北侧,93㎡,中层（共31层）,万象华府,99.8万,广东,3室2厅,南向,10731元/㎡,2019年建,https://jm.esf.fang.com/chushou/3_377439471.htm
吉林,解放北路-嫩江街与辽宁路交汇处,75㎡,低层（共7层）,辽东一区,54.8万,吉林,2室1厅,南北向,7307元/㎡,2004年建,https://jl.esf.fang.com/chushou/3_268583127.htm
吉林,解放北路-嫩江街与辽宁路交汇处,75㎡,低层（共7层）,辽东一区,54.8万,吉林,2室1厅,南北向,7307元/㎡,2004年建,https://jl.esf.fang.com/chushou/3_268583127.htm
吉林,昌邑-昌邑区解放北路万达江畔人家西侧(辽宁北路中段,85.86㎡,低层（共7层）,德威御园,66万,吉林,2室1厅,南北向,7687元/㎡,2008年建,https://jl.esf.fang.com/chushou/3_270152030.htm
吉林,昌邑-昌邑区解放北路万达江畔人家西侧(辽宁北路中段,85.86㎡,低层（共7层）,德威御园,66万,吉林,2室1厅,南北向,7687元/㎡,2008年建,https://jl.esf.fang.com/chushou/3_270152030.htm
吉林,昌邑-昌邑区解放北路万达江畔人家西侧(辽宁北路中段,75㎡,高层（共7层）,德威御园,65.8万,吉林,2室1厅,南北向,8773元/㎡,2006年建,https://jl.esf.fang.com/chushou/3_268856004.htm
吉林,昌邑-昌邑区解放北路万达江畔人家西侧(辽宁北路中段,75㎡,高层（共7层）,德威御园,65.8万,吉林,2室1厅,南北向,8773元/㎡,2006年建,https://jl.esf.fang.com/chushou/3_268856004.htm
吉林,解放北路-解放北路159号,121㎡,中层（共7层）,鸿博花园,98万,吉林,3室2厅,南北向,8099元/㎡,2004年建,https://jl.esf.fang.com/chushou/3_269792595.htm
吉林,解放北路-解放北路159号,121㎡,中层（共7层）,鸿博花园,98万,吉林,3室2厅,南北向,8099元/㎡,2004年建,https://jl.esf.fang.com/chushou/3_269792595.htm
吉林,昌邑-雾凇中路与铁西路交汇处,80㎡,高层（共18层）,朝阳鸿祥苑,42.8万,吉林,2室2厅,南向,5350元/㎡,2012年建,https://jl.esf.fang.com/chushou/3_271128991.htm
吉林,昌邑-雾凇中路与铁西路交汇处,80㎡,高层（共18层）,朝阳鸿祥苑,42.8万,吉林,2室2厅,南向,5350元/㎡,2012年建,https://jl.esf.fang.com/chushou/3_271128991.htm
吉林,,,,,,吉林,,,,,
吉林,,,,,,吉林,,,,,
吉林,土城子-土城子,81㎡,高层（共7层）,江滨小区,34.8万,吉林,2室1厅,南北向,4296元/㎡,1998年建,https://jl.esf.fang.com/chushou/3_268675598.htm
吉林,土城子-土城子,81㎡,高层（共7层）,江滨小区,34.8万,吉林,2室1厅,南北向,4296元/㎡,1998年建,https://jl.esf.fang.com/chushou/3_268675598.htm
晋城,城区,136㎡,中层（共6层）,金辇龙亭,150万,山西,3室1厅,东西向,11029元/㎡,,https://jc.esf.fang.com/chushou/16_201654.htm
晋城,城区,136㎡,中层（共6层）,金辇龙亭,150万,山西,3室1厅,东西向,11029元/㎡,,https://jc.esf.fang.com/chushou/16_201654.htm
晋城,城区-晋城市凤城路和育才街交汇处,205㎡,高层（共1层）,学府平墅,130万,山西,4室2厅,南北向,6341元/㎡,,https://jc.esf.fang.com/chushou/16_201657.htm
晋城,城区-晋城市凤城路和育才街交汇处,205㎡,高层（共1层）,学府平墅,130万,山西,4室2厅,南北向,6341元/㎡,,https://jc.esf.fang.com/chushou/16_201657.htm
晋城,城区-晋城市城区黄华街189号,140.9㎡,高层（共7层）,华西小区,70万,山西,3室2厅,东西向,4968元/㎡,,https://jc.esf.fang.com/chushou/16_201667.htm
晋城,城区-晋城市城区黄华街189号,140.9㎡,高层（共7层）,华西小区,70万,山西,3室2厅,东西向,4968元/㎡,,https://jc.esf.fang.com/chushou/16_201667.htm
晋城,城区,8㎡,低层（共5层）,金塘生活港,8万,山西,1室0厅,东西向,10000元/㎡,,https://jc.esf.fang.com/chushou/16_201668.htm
晋城,城区,8㎡,低层（共5层）,金塘生活港,8万,山西,1室0厅,东西向,10000元/㎡,,https://jc.esf.fang.com/chushou/16_201668.htm
晋城,泽州,86.7㎡,高层（共18层）,印象怡园,34万,山西,3室2厅,南北向,3922元/㎡,,https://jc.esf.fang.com/chushou/16_201671.htm
晋城,泽州,86.7㎡,高层（共18层）,印象怡园,34万,山西,3室2厅,南北向,3922元/㎡,,https://jc.esf.fang.com/chushou/16_201671.htm
晋城,泽州,90㎡,高层（共10层）,印象怡园,22万,山西,2室2厅,南北向,2444元/㎡,,https://jc.esf.fang.com/chushou/16_201670.htm
晋城,泽州,90㎡,高层（共10层）,印象怡园,22万,山西,2室2厅,南北向,2444元/㎡,,https://jc.esf.fang.com/chushou/16_201670.htm
衡水,衡百国际-衡水市人民路与维明街交叉口路东北,123㎡,中层（共11层）,怡水花园三期,99.8万,河北,3室2厅,南北向,8114元/㎡,2015年建,https://hs.esf.fang.com/chushou/3_270135984.htm
衡水,衡百国际-衡水市人民路与维明街交叉口路东北,123㎡,中层（共11层）,怡水花园三期,99.8万,河北,3室2厅,南北向,8114元/㎡,2015年建,https://hs.esf.fang.com/chushou/3_270135984.htm
金华,江南-婺城区-江南-光明湖海城市花园,107.43㎡,高层（共27层）,光明湖海城市花园,215万,浙江,3室2厅,南北向,20013元/㎡,2015年建,https://jh.esf.fang.com/chushou/3_393194967.htm
金华,江南-婺城区-江南-光明湖海城市花园,107.43㎡,高层（共27层）,光明湖海城市花园,215万,浙江,3室2厅,南北向,20013元/㎡,2015年建,https://jh.esf.fang.com/chushou/3_393194967.htm
金华,江南-东阳街555号,149㎡,中层（共17层）,金发豪园,265万,浙江,3室2厅,南向,17785元/㎡,2014年建,https://jh.esf.fang.com/chushou/3_393195920.htm
金华,江南-东阳街555号,149㎡,中层（共17层）,金发豪园,265万,浙江,3室2厅,南向,17785元/㎡,2014年建,https://jh.esf.fang.com/chushou/3_393195920.htm
金华,金东-金东区康济桥以西、光南路以北,128㎡,中层（共6层）,高恒东方明珠花园,225万,浙江,3室2厅,南北向,17578元/㎡,2014年建,https://jh.esf.fang.com/chushou/3_396441123.htm
金华,金东-金东区康济桥以西、光南路以北,128㎡,中层（共6层）,高恒东方明珠花园,225万,浙江,3室2厅,南北向,17578元/㎡,2014年建,https://jh.esf.fang.com/chushou/3_396441123.htm
金华,江南-李渔路与330国道交汇处以南,88㎡,中层（共11层）,都市郦景园,128万,浙江,3室2厅,南北向,14545元/㎡,2014年建,https://jh.esf.fang.com/chushou/3_393150398.htm
金华,江南-李渔路与330国道交汇处以南,88㎡,中层（共11层）,都市郦景园,128万,浙江,3室2厅,南北向,14545元/㎡,2014年建,https://jh.esf.fang.com/chushou/3_393150398.htm
金华,稠江-永贸路266号,73㎡,高层（共20层）,香溪印象,167万,浙江,2室2厅,南向,22877元/㎡,,https://jh.esf.fang.com/chushou/3_385623871.htm
金华,稠江-永贸路266号,73㎡,高层（共20层）,香溪印象,167万,浙江,2室2厅,南向,22877元/㎡,,https://jh.esf.fang.com/chushou/3_385623871.htm
金华,婺城新区-宾虹西路以南、紫金南街以东,89㎡,中层（共13层）,巨龙·紫金玉澜,135万,浙江,3室2厅,南北向,15169元/㎡,2016年建,https://jh.esf.fang.com/chushou/3_379885581.htm
金华,婺城新区-宾虹西路以南、紫金南街以东,89㎡,中层（共13层）,巨龙·紫金玉澜,135万,浙江,3室2厅,南北向,15169元/㎡,2016年建,https://jh.esf.fang.com/chushou/3_379885581.htm
江门,北新区-宏达工业区龙溪西地段,104.53㎡,低层（共18层）,江门奥园,98万,广东,3室2厅,南北向,9375元/㎡,2013年建,https://jm.esf.fang.com/chushou/3_372416218.htm
江门,北新区-宏达工业区龙溪西地段,104.53㎡,低层（共18层）,江门奥园,98万,广东,3室2厅,南北向,9375元/㎡,2013年建,https://jm.esf.fang.com/chushou/3_372416218.htm
江门,滨江新区-滨江新区启动区保利大都会,89.41㎡,低层（共18层）,保利大都会,110万,广东,3室2厅,南向,12303元/㎡,2018年建,https://jm.esf.fang.com/chushou/3_398171827.htm
江门,滨江新区-滨江新区启动区保利大都会,89.41㎡,低层（共18层）,保利大都会,110万,广东,3室2厅,南向,12303元/㎡,2018年建,https://jm.esf.fang.com/chushou/3_398171827.htm
江门,滨江新区-江侨路紫茶小学对面,142㎡,中层（共32层）,越秀天悦星院,189万,广东,4室2厅,南北向,13310元/㎡,2019年建,https://jm.esf.fang.com/chushou/3_389854782.htm
江门,滨江新区-江侨路紫茶小学对面,142㎡,中层（共32层）,越秀天悦星院,189万,广东,4室2厅,南北向,13310元/㎡,2019年建,https://jm.esf.fang.com/chushou/3_389854782.htm
江门,滨江新区-滨江新区启动区保利大都会,140㎡,中层（共32层）,保利大都会,198万,广东,4室2厅,南向,14143元/㎡,2018年建,https://jm.esf.fang.com/chushou/3_377934790.htm
江门,滨江新区-滨江新区启动区保利大都会,140㎡,中层（共32层）,保利大都会,198万,广东,4室2厅,南向,14143元/㎡,2018年建,https://jm.esf.fang.com/chushou/3_377934790.htm
江门,北新区-甘棠路与白石大道交汇处(甘化大厦旁),89㎡,低层（共27层）,碧桂园 越秀·西江悦府,104万,广东,3室2厅,南北向,11685元/㎡,2016年建,https://jm.esf.fang.com/chushou/3_380050950.htm
江门,北新区-甘棠路与白石大道交汇处(甘化大厦旁),89㎡,低层（共27层）,碧桂园 越秀·西江悦府,104万,广东,3室2厅,南北向,11685元/㎡,2016年建,https://jm.esf.fang.com/chushou/3_380050950.htm
江门,滨江新区-北环路以北天沙河西岸,156㎡,高层（共25层）,华茵桂语,195万,广东,3室2厅,南向,12500元/㎡,2017年建,https://jm.esf.fang.com/chushou/3_385371173.htm
江门,滨江新区-北环路以北天沙河西岸,156㎡,高层（共25层）,华茵桂语,195万,广东,3室2厅,南向,12500元/㎡,2017年建,https://jm.esf.fang.com/chushou/3_385371173.htm
吉林,解放北路-202号,88㎡,中层（共7层）,鸿博景园,83.8万,吉林,2室2厅,南北向,9523元/㎡,,https://jl.esf.fang.com/chushou/3_270615054.htm
吉林,解放北路-202号,88㎡,中层（共7层）,鸿博景园,83.8万,吉林,2室2厅,南北向,9523元/㎡,,https://jl.esf.fang.com/chushou/3_270615054.htm
吉林,岔路乡-桃园路边,40㎡,中层（共33层）,钻石名苑,28.5万,吉林,1室1厅,南向,7125元/㎡,2019年建,https://jl.esf.fang.com/chushou/3_271443174.htm
吉林,岔路乡-桃园路边,40㎡,中层（共33层）,钻石名苑,28.5万,吉林,1室1厅,南向,7125元/㎡,2019年建,https://jl.esf.fang.com/chushou/3_271443174.htm
吉林,厦门街-深圳街1号,177㎡,中层（共33层）,紫光秀苑,129.8万,吉林,3室2厅,南北向,7333元/㎡,,https://jl.esf.fang.com/chushou/3_269273427.htm
吉林,厦门街-深圳街1号,177㎡,中层（共33层）,紫光秀苑,129.8万,吉林,3室2厅,南北向,7333元/㎡,,https://jl.esf.fang.com/chushou/3_269273427.htm
吉林,中东新生活-船营区越山路与虹园街交会处(中东新生活对面),102㎡,高层（共6层）,西山香麓,107万,吉林,3室2厅,南北向,10490元/㎡,2013年建,https://jl.esf.fang.com/chushou/3_271255903.htm
吉林,中东新生活-船营区越山路与虹园街交会处(中东新生活对面),102㎡,高层（共6层）,西山香麓,107万,吉林,3室2厅,南北向,10490元/㎡,2013年建,https://jl.esf.fang.com/chushou/3_271255903.htm
吉林,昌邑-桃源广场(岔路乡)运河大路,76㎡,中层（共6层）,亚泰欣城,53.8万,吉林,2室2厅,南北向,7079元/㎡,2004年建,https://jl.esf.fang.com/chushou/3_271234513.htm
吉林,昌邑-桃源广场(岔路乡)运河大路,76㎡,中层（共6层）,亚泰欣城,53.8万,吉林,2室2厅,南北向,7079元/㎡,2004年建,https://jl.esf.fang.com/chushou/3_271234513.htm
吉林,昌邑-四川街与上海路交会处以北100米(原铁路材料,95㎡,中层（共33层）,沈铁和谐里,69.8万,吉林,2室1厅,南向,7347元/㎡,2013年建,https://jl.esf.fang.com/chushou/3_269859080.htm
吉林,昌邑-四川街与上海路交会处以北100米(原铁路材料,95㎡,中层（共33层）,沈铁和谐里,69.8万,吉林,2室1厅,南向,7347元/㎡,2013年建,https://jl.esf.fang.com/chushou/3_269859080.htm
晋城,泽州,89.6㎡,高层（共1层）,印象怡园商铺出售,37万,山西,2室1厅,南北向,4129元/㎡,,https://jc.esf.fang.com/chushou/16_201672.htm
晋城,泽州,89.6㎡,高层（共1层）,印象怡园商铺出售,37万,山西,2室1厅,南北向,4129元/㎡,,https://jc.esf.fang.com/chushou/16_201672.htm
晋城,城区-黄华街富达写字楼上,94㎡,高层（共4层）,富达小区,80万,山西,3室1厅,南北向,8511元/㎡,,https://jc.esf.fang.com/chushou/16_201677.htm
晋城,城区-黄华街富达写字楼上,94㎡,高层（共4层）,富达小区,80万,山西,3室1厅,南北向,8511元/㎡,,https://jc.esf.fang.com/chushou/16_201677.htm
晋城,城区-黄华街富达写字楼上,94㎡,高层（共4层）,富达小区,80万,山西,3室1厅,南北向,8511元/㎡,,https://jc.esf.fang.com/chushou/16_201678.htm
晋城,城区-黄华街富达写字楼上,94㎡,高层（共4层）,富达小区,80万,山西,3室1厅,南北向,8511元/㎡,,https://jc.esf.fang.com/chushou/16_201678.htm
晋城,城区,61.7㎡,中层（共32层）,星河湾8号,36万,山西,2室1厅,南北向,5835元/㎡,,https://jc.esf.fang.com/chushou/16_201680.htm
晋城,城区,61.7㎡,中层（共32层）,星河湾8号,36万,山西,2室1厅,南北向,5835元/㎡,,https://jc.esf.fang.com/chushou/16_201680.htm
晋城,城区,61.7㎡,中层（共32层）,星河湾8号,36万,山西,2室1厅,南向,5835元/㎡,,https://jc.esf.fang.com/chushou/16_201679.htm
晋城,城区,61.7㎡,中层（共32层）,星河湾8号,36万,山西,2室1厅,南向,5835元/㎡,,https://jc.esf.fang.com/chushou/16_201679.htm
晋城,城区,127㎡,低层（共6层）,凤西广场市计生委小区,83万,山西,3室2厅,南向,6535元/㎡,,https://jc.esf.fang.com/chushou/16_201681.htm
晋城,城区,127㎡,低层（共6层）,凤西广场市计生委小区,83万,山西,3室2厅,南向,6535元/㎡,,https://jc.esf.fang.com/chushou/16_201681.htm
金华,婺城新区-龙乾南街与西溪街路口,89㎡,中层（共11层）,万泰龙乾府,80万,浙江,3室1厅,南向,8989元/㎡,2014年建,https://jh.esf.fang.com/chushou/3_393415051.htm
金华,婺城新区-龙乾南街与西溪街路口,89㎡,中层（共11层）,万泰龙乾府,80万,浙江,3室1厅,南向,8989元/㎡,2014年建,https://jh.esf.fang.com/chushou/3_393415051.htm
金华,稠江-富港大道,62㎡,中层（共16层）,富港花园,113万,浙江,2室1厅,南向,18226元/㎡,2010年建,https://jh.esf.fang.com/chushou/3_382443693.htm
金华,稠江-富港大道,62㎡,中层（共16层）,富港花园,113万,浙江,2室1厅,南向,18226元/㎡,2010年建,https://jh.esf.fang.com/chushou/3_382443693.htm
金华,稠江-稠州西路与香山路交叉口,130㎡,中层（共25层）,滨江锦绣之城,330万,浙江,4室2厅,南北向,25385元/㎡,2018年建,https://jh.esf.fang.com/chushou/3_381739527.htm
金华,稠江-稠州西路与香山路交叉口,130㎡,中层（共25层）,滨江锦绣之城,330万,浙江,4室2厅,南北向,25385元/㎡,2018年建,https://jh.esf.fang.com/chushou/3_381739527.htm
金华,廿三里-商城大道和开元街交叉口,158㎡,高层（共7层）,金桥人家,226万,浙江,4室1厅,南北向,14304元/㎡,2003年建,https://jh.esf.fang.com/chushou/3_378979096.htm
金华,廿三里-商城大道和开元街交叉口,158㎡,高层（共7层）,金桥人家,226万,浙江,4室1厅,南北向,14304元/㎡,2003年建,https://jh.esf.fang.com/chushou/3_378979096.htm
金华,东阳-江北甘溪东街,123.28㎡,低层（共18层）,世纪花城(南区),308万,浙江,3室2厅,南北向,24984元/㎡,2015年建,https://jh.esf.fang.com/chushou/3_393193021.htm
金华,东阳-江北甘溪东街,123.28㎡,低层（共18层）,世纪花城(南区),308万,浙江,3室2厅,南北向,24984元/㎡,2015年建,https://jh.esf.fang.com/chushou/3_393193021.htm
金华,婺城新区-宾虹西路以南、紫金南街以东,87㎡,低层（共25层）,巨龙·紫金玉澜,120万,浙江,3室2厅,南北向,13793元/㎡,2016年建,https://jh.esf.fang.com/chushou/3_383731353.htm
金华,婺城新区-宾虹西路以南、紫金南街以东,87㎡,低层（共25层）,巨龙·紫金玉澜,120万,浙江,3室2厅,南北向,13793元/㎡,2016年建,https://jh.esf.fang.com/chushou/3_383731353.htm
江门,滨江新区-滨江新区启动区保利大都会,164㎡,高层（共33层）,保利大都会,220万,广东,4室2厅,南北向,13415元/㎡,2018年建,https://jm.esf.fang.com/chushou/3_357143214.htm
江门,滨江新区-滨江新区启动区保利大都会,164㎡,高层（共33层）,保利大都会,220万,广东,4室2厅,南北向,13415元/㎡,2018年建,https://jm.esf.fang.com/chushou/3_357143214.htm
江门,白沙农林-农林横路3号,94.99㎡,中层（共7层）,农林新村,45万,广东,2室2厅,南北向,4737元/㎡,1993年建,https://jm.esf.fang.com/chushou/3_390581827.htm
江门,白沙农林-农林横路3号,94.99㎡,中层（共7层）,农林新村,45万,广东,2室2厅,南北向,4737元/㎡,1993年建,https://jm.esf.fang.com/chushou/3_390581827.htm
江门,杜阮-大西坑自然风景风景区水库前,81.52㎡,低层（共6层）,五邑碧桂园,73万,广东,2室2厅,南向,8955元/㎡,2009年建,https://jm.esf.fang.com/chushou/3_345217447.htm
江门,杜阮-大西坑自然风景风景区水库前,81.52㎡,低层（共6层）,五邑碧桂园,73万,广东,2室2厅,南向,8955元/㎡,2009年建,https://jm.esf.fang.com/chushou/3_345217447.htm
江门,杜阮-大西坑自然风景风景区水库前,77.91㎡,中层（共6层）,五邑碧桂园,68万,广东,2室2厅,南北向,8728元/㎡,2009年建,https://jm.esf.fang.com/chushou/3_382045428.htm
江门,杜阮-大西坑自然风景风景区水库前,77.91㎡,中层（共6层）,五邑碧桂园,68万,广东,2室2厅,南北向,8728元/㎡,2009年建,https://jm.esf.fang.com/chushou/3_382045428.htm
江门,杜阮-大西坑自然风景风景区水库前,152.33㎡,低层（共11层）,五邑碧桂园,129万,广东,4室2厅,北向,8468元/㎡,2009年建,https://jm.esf.fang.com/chushou/3_369966556.htm
江门,杜阮-大西坑自然风景风景区水库前,152.33㎡,低层（共11层）,五邑碧桂园,129万,广东,4室2厅,北向,8468元/㎡,2009年建,https://jm.esf.fang.com/chushou/3_369966556.htm
吉林,十一中-解放大路与延安街交汇处,78.76㎡,中层（共11层）,华隆.商都东郡,58.8万,吉林,2室1厅,南向,7466元/㎡,,https://jl.esf.fang.com/chushou/3_269952924.htm
吉林,十一中-解放大路与延安街交汇处,78.76㎡,中层（共11层）,华隆.商都东郡,58.8万,吉林,2室1厅,南向,7466元/㎡,,https://jl.esf.fang.com/chushou/3_269952924.htm
吉林,解放北路-解放北路159号,101㎡,低层（共6层）,鸿博花园,79万,吉林,2室1厅,南向,7822元/㎡,2000年建,https://jl.esf.fang.com/chushou/3_269852676.htm
吉林,解放北路-解放北路159号,101㎡,低层（共6层）,鸿博花园,79万,吉林,2室1厅,南向,7822元/㎡,2000年建,https://jl.esf.fang.com/chushou/3_269852676.htm
吉林,昌邑-松江东路99号,169㎡,低层（共6层）,万达江畔人家,138.5万,吉林,4室2厅,南北向,8195元/㎡,2003年建,https://jl.esf.fang.com/chushou/3_271686428.htm
吉林,昌邑-松江东路99号,169㎡,低层（共6层）,万达江畔人家,138.5万,吉林,4室2厅,南北向,8195元/㎡,2003年建,https://jl.esf.fang.com/chushou/3_271686428.htm
吉林,厦门街-丰满区,114㎡,高层（共7层）,玉山小区,74万,吉林,2室2厅,南北向,6491元/㎡,,https://jl.esf.fang.com/chushou/3_271835105.htm
吉林,厦门街-丰满区,114㎡,高层（共7层）,玉山小区,74万,吉林,2室2厅,南北向,6491元/㎡,,https://jl.esf.fang.com/chushou/3_271835105.htm
吉林,"人民大剧院-世纪广场对面,滨江东路以南",193㎡,中层（共33层）,中海紫御东郡,268万,吉林,3室2厅,南北向,13886元/㎡,,https://jl.esf.fang.com/chushou/3_266968377.htm
吉林,"人民大剧院-世纪广场对面,滨江东路以南",193㎡,中层（共33层）,中海紫御东郡,268万,吉林,3室2厅,南北向,13886元/㎡,,https://jl.esf.fang.com/chushou/3_266968377.htm
吉林,人民大剧院-深圳东路,180㎡,低层（共4层）,绿洲公园别墅,300万,吉林,3室2厅,南北向,16667元/㎡,,https://jl.esf.fang.com/chushou/3_266651231.htm
吉林,人民大剧院-深圳东路,180㎡,低层（共4层）,绿洲公园别墅,300万,吉林,3室2厅,南北向,16667元/㎡,,https://jl.esf.fang.com/chushou/3_266651231.htm
晋城,城区-城区,90㎡,中层（共6层）,凤鸣小区,75万,山西,3室1厅,南北向,8333元/㎡,,https://jc.esf.fang.com/chushou/16_201682.htm
晋城,城区-城区,90㎡,中层（共6层）,凤鸣小区,75万,山西,3室1厅,南北向,8333元/㎡,,https://jc.esf.fang.com/chushou/16_201682.htm
晋城,城区,100㎡,中层（共2层）,泽州公园北门怡园小区,60万,山西,3室1厅,南北向,6000元/㎡,,https://jc.esf.fang.com/chushou/16_201684.htm
晋城,城区,100㎡,中层（共2层）,泽州公园北门怡园小区,60万,山西,3室1厅,南北向,6000元/㎡,,https://jc.esf.fang.com/chushou/16_201684.htm
晋城,城区,82㎡,低层（共6层）,太行路百纺小区,43万,山西,2室2厅,东西向,5244元/㎡,,https://jc.esf.fang.com/chushou/16_201683.htm
晋城,城区,82㎡,低层（共6层）,太行路百纺小区,43万,山西,2室2厅,东西向,5244元/㎡,,https://jc.esf.fang.com/chushou/16_201683.htm
晋城,城区,117㎡,中层（共32层）,星河湾8号,70万,山西,3室1厅,南北向,5983元/㎡,,https://jc.esf.fang.com/chushou/16_201687.htm
晋城,城区,117㎡,中层（共32层）,星河湾8号,70万,山西,3室1厅,南北向,5983元/㎡,,https://jc.esf.fang.com/chushou/16_201687.htm
晋城,城区,115㎡,中层（共30层）,公园上城,60万,山西,3室2厅,南北向,5217元/㎡,,https://jc.esf.fang.com/chushou/16_201688.htm
晋城,城区,115㎡,中层（共30层）,公园上城,60万,山西,3室2厅,南北向,5217元/㎡,,https://jc.esf.fang.com/chushou/16_201688.htm
晋城,沁水,92㎡,低层（共18层）,山水和园,29万,山西,3室2厅,北向,3152元/㎡,,https://jc.esf.fang.com/chushou/16_201689.htm
晋城,沁水,92㎡,低层（共18层）,山水和园,29万,山西,3室2厅,北向,3152元/㎡,,https://jc.esf.fang.com/chushou/16_201689.htm
金华,江南-婺城新区通江路与330国道交叉口,129.9㎡,高层（共6层）,竟达.星河湾,145万,浙江,3室2厅,南向,11162元/㎡,,https://jh.esf.fang.com/chushou/3_379845257.htm
金华,江南-婺城新区通江路与330国道交叉口,129.9㎡,高层（共6层）,竟达.星河湾,145万,浙江,3室2厅,南向,11162元/㎡,,https://jh.esf.fang.com/chushou/3_379845257.htm
金华,"江南-金华市安文路以北,永康街以东",90㎡,低层（共6层）,广天青城雅居,163万,浙江,3室2厅,南北向,18111元/㎡,,https://jh.esf.fang.com/chushou/3_340955874.htm
金华,"江南-金华市安文路以北,永康街以东",90㎡,低层（共6层）,广天青城雅居,163万,浙江,3室2厅,南北向,18111元/㎡,,https://jh.esf.fang.com/chushou/3_340955874.htm
